Stops,Website,Booked_on,Destination,Depart_date,Airline,Price
1,Biletix,2/5/22,JKT,9/3/22,EY,Expensive
1,TAP Portugal,2/4/22,VXE,11/7/22,TP,Expensive
1,MEGO.travel,2/7/22,PYJ,9/11/22,R3,Expensive
1,Mytrip.com,2/8/22,KRT,12/15/22,MS,Expensive
1,Trip.com,2/6/22,FIH,7/6/22,AT,Expensive
1,Mytrip.com,2/5/22,LOS,10/17/22,MS,Expensive
1,Mytrip.com,2/3/22,TMS,6/14/22,TP,Expensive
1,SuperKassa.ru,2/8/22,SFO,7/18/22,TK,Expensive
1,Flydubai,2/3/22,JIB,7/19/22,FZ,Expensive
1,Kiwi.com,2/7/22,YYC,12/12/22,WS,Expensive
1,TAP Portugal,2/7/22,MPM,6/17/22,TP,Expensive
1,KupiBilet.ru,2/7/22,PTY,7/11/22,SU,Expensive
1,SuperSaver,2/5/22,ABJ,7/25/22,TK,Expensive
1,TAP Portugal,2/3/22,BSB,8/27/22,TP,Expensive
1,TAP Portugal,2/3/22,BSB,9/10/22,TP,Expensive
1,Kiwi.com,2/5/22,PWM,8/24/22,SU,Expensive
1,SuperKassa.ru,2/8/22,LOS,12/1/22,MS,Expensive
1,OneTwoTrip,2/7/22,POP,6/11/22,SU,Expensive
1,City.Travel,2/6/22,WDH,10/31/22,LH,Expensive
1,Tickets.ru,2/8/22,ABJ,12/4/22,TK,Expensive
1,Kiwi.com,2/6/22,DEN,8/31/22,SU,Expensive
1,Aviakassa,2/7/22,HAV,7/14/22,TK,Expensive
1,SuperSaver,2/6/22,WAS,12/28/22,TP,Expensive
1,Tinkoff,2/6/22,POP,10/8/22,SU,Expensive
1,OneTwoTrip,2/8/22,ABJ,8/5/22,TK,Expensive
1,SuperSaver,2/3/22,JRO,6/6/22,QR,Expensive
1,Trip.com,2/3/22,DVO,10/20/22,SQ,Expensive
1,Kiwi.com,2/8/22,YHZ,7/17/22,WS,Expensive
1,City.Travel,2/2/22,JRO,8/11/22,QR,Expensive
1,TAP Portugal,2/8/22,LAD,7/1/22,TP,Expensive
1,MEGO.travel,2/2/22,BWI,9/30/22,SU,Expensive
1,MEGO.travel,2/6/22,BWI,10/20/22,SU,Expensive
1,KupiBilet.ru,2/5/22,BOS,7/1/22,SU,Expensive
1,Mytrip.com,2/2/22,CHI,7/1/22,TP,Expensive
1,Rehlat,2/5/22,PUJ,7/28/22,AF,Expensive
1,TAP Portugal,2/8/22,MPM,7/12/22,TP,Expensive
1,KupiBilet.ru,2/7/22,ATL,7/17/22,SU,Expensive
1,SuperKassa.ru,2/9/22,SJO,7/3/22,SU,Expensive
1,Mytrip.com,2/2/22,SAO,10/21/22,TP,Expensive
1,Mytrip.com,2/9/22,TRV,11/3/22,EY,Expensive
1,OneTwoTrip,2/7/22,GUA,8/3/22,SU,Expensive
1,Aviakassa,2/9/22,ULN,7/9/22,TK,Expensive
1,KupiBilet.ru,2/3/22,ORL,8/22/22,SU,Expensive
1,KupiBilet.ru,2/4/22,ORL,7/1/22,SU,Expensive
1,KupiBilet.ru,2/9/22,KBL,9/5/22,TK,Expensive
1,SuperSaver,2/6/22,DLA,7/13/22,MS,Expensive
1,OneTwoTrip,2/8/22,MKC,8/17/22,SU,Expensive
1,AirFrance,2/9/22,HAV,8/22/22,AF,Expensive
1,AirFrance,2/9/22,HAV,11/7/22,AF,Expensive
1,AirFrance,2/6/22,HAV,12/1/22,AF,Expensive
1,KupiBilet.ru,2/2/22,KBL,7/2/22,TK,Expensive
1,KupiBilet.ru,2/4/22,HNL,10/3/22,SU,Expensive
1,SmartFares,2/9/22,CAN,9/3/22,MS,Expensive
1,City.Travel,2/4/22,WDH,12/28/22,LH,Expensive
1,SuperSaver,2/7/22,REP,9/19/22,SQ,Expensive
1,KupiBilet.ru,2/2/22,REP,7/28/22,SQ,Expensive
1,KupiBilet.ru,2/6/22,DFW,7/1/22,SU,Expensive
1,Aviakassa,2/7/22,ABV,7/14/22,MS,Expensive
1,Kiwi.com,2/8/22,NAS,7/1/22,SU,Expensive
1,Mytrip.com,2/8/22,BKO,8/4/22,ET,Expensive
1,OneTwoTrip,2/6/22,MSY,7/17/22,SU,Expensive
1,City.Travel,2/8/22,VFA,10/8/22,LH,Expensive
1,SuperKassa.ru,2/2/22,MBJ,7/16/22,SU,Expensive
1,SuperKassa.ru,2/7/22,FLL,7/3/22,SU,Expensive
1,KupiBilet.ru,2/4/22,TPA,8/1/22,SU,Expensive
1,Kiwi.com,2/8/22,BUF,7/2/22,SU,Expensive
1,Kiwi.com,2/4/22,PHX,8/31/22,SU,Expensive
1,City.Travel,2/4/22,LUN,8/18/22,ET,Expensive
1,SuperSaver,2/8/22,FIH,12/21/22,TK,Expensive
1,Mytrip.com,2/8/22,SID,7/27/22,TP,Expensive
1,OneTwoTrip,2/6/22,GUA,7/31/22,SU,Expensive
1,OneTwoTrip,2/7/22,HOU,7/3/22,SU,Expensive
1,Aviakassa,2/8/22,OLZ,7/17/22,R3,Expensive
1,KupiBilet.ru,2/4/22,TPA,7/24/22,SU,Expensive
1,Kiwi.com,2/9/22,LAS,8/22/22,SU,Expensive
1,SuperKassa.ru,2/9/22,JAX,7/27/22,SU,Expensive
1,TAP Portugal,2/8/22,RAI,7/11/22,TP,Expensive
1,Tickets.ru,2/6/22,POP,8/26/22,SU,Expensive
1,KupiBilet.ru,2/8/22,IND,8/4/22,SU,Expensive
1,OneTwoTrip,2/6/22,AUS,8/1/22,SU,Expensive
1,OneTwoTrip,2/4/22,SJD,8/8/22,SU,Expensive
1,City.Travel,2/7/22,BUE,12/16/22,ET,Expensive
1,City.Travel,2/6/22,TNR,9/2/22,ET,Expensive
1,City.Travel,2/2/22,TNR,10/1/22,ET,Expensive
1,AirFrance,2/5/22,YAO,9/1/22,AF,Expensive
1,Mytrip.com,2/7/22,FAT,8/7/22,SU,Expensive
1,Mytrip.com,2/5/22,ULN,8/29/22,TK,Expensive
1,Mytrip.com,2/5/22,GDL,8/10/22,SU,Expensive
1,Biletix,2/5/22,YAO,12/23/22,AT,Expensive
1,Aviakassa,2/8/22,YAO,10/4/22,AF,Expensive
1,Ethiopian Airlines,2/9/22,LBV,8/25/22,ET,Expensive
1,Mytrip.com,2/7/22,TNR,8/3/22,TK,Expensive
1,Kiwi.com,2/7/22,GGT,8/11/22,SU,Expensive
1,KupiBilet.ru,2/2/22,HNL,8/1/22,SU,Expensive
1,MEGO.travel,2/7/22,PWE,9/30/22,R3,Expensive
1,SuperKassa.ru,2/6/22,LXA,9/23/22,CA,Expensive
0,Azimuth,2/5/22,PKV,3/22/22,A4,Cheap
0,Aviakassa,2/7/22,BZK,9/20/22,S7,Cheap
0,City.Travel,2/8/22,BZK,2/28/22,S7,Cheap
0,Kissandfly,2/9/22,BZK,3/5/22,S7,Cheap
0,KupiBilet.ru,2/8/22,BZK,6/11/22,S7,Cheap
0,S7 Airlines,2/7/22,BZK,5/31/22,S7,Cheap
0,SuperKassa.ru,2/9/22,KRR,2/17/22,A4,Cheap
0,SuperKassa.ru,2/9/22,KRR,3/3/22,A4,Cheap
0,Kiwi.com,2/9/22,AUH,3/22/22,5W,Cheap
0,Kiwi.com,2/9/22,AUH,4/4/22,5W,Cheap
0,Kiwi.com,2/9/22,AUH,5/19/22,5W,Cheap
0,Kiwi.com,2/9/22,AUH,6/6/22,5W,Cheap
0,KupiBilet.ru,2/9/22,LED,3/7/22,IO,Cheap
0,KupiBilet.ru,2/9/22,UFA,2/17/22,DP,Cheap
0,OneTwoTrip,2/9/22,PKV,2/16/22,A4,Cheap
0,Utair,2/9/22,KGD,2/12/22,UT,Cheap
0,KupiBilet.ru,2/9/22,LED,2/16/22,DP,Cheap
0,Red Wings,2/9/22,AER,2/27/22,WZ,Cheap
0,Red Wings,2/9/22,AER,3/23/22,WZ,Cheap
0,Red Wings,2/9/22,EGO,2/25/22,WZ,Cheap
0,Red Wings,2/9/22,EGO,3/2/22,WZ,Cheap
0,Red Wings,2/9/22,EGO,4/7/22,WZ,Cheap
0,Red Wings,2/9/22,EGO,5/5/22,WZ,Cheap
0,Red Wings,2/9/22,KVX,2/21/22,WZ,Cheap
0,Red Wings,2/9/22,KVX,3/13/22,WZ,Cheap
0,Red Wings,2/9/22,KVX,4/7/22,WZ,Cheap
0,Red Wings,2/9/22,KVX,5/7/22,WZ,Cheap
0,Red Wings,2/9/22,MRV,2/26/22,WZ,Cheap
0,Red Wings,2/9/22,MRV,3/25/22,WZ,Cheap
0,Red Wings,2/9/22,ROV,2/21/22,WZ,Cheap
0,Red Wings,2/9/22,ROV,3/23/22,WZ,Cheap
0,Red Wings,2/9/22,SIP,2/27/22,WZ,Cheap
0,Red Wings,2/9/22,SIP,3/2/22,WZ,Cheap
0,MEGO.travel,2/8/22,KLF,2/24/22,U6,Cheap
0,OneTwoTrip,2/7/22,KLF,3/22/22,U6,Cheap
0,KupiBilet.ru,2/9/22,MCX,2/10/22,DP,Cheap
0,Azimuth,2/7/22,PKV,9/28/22,A4,Cheap
0,Azimuth,2/5/22,PKV,10/28/22,A4,Cheap
0,SuperKassa.ru,2/9/22,AAQ,4/17/22,N4,Cheap
0,Aviakassa,2/9/22,OGZ,2/14/22,DP,Cheap
0,SuperKassa.ru,2/9/22,AAQ,10/7/22,N4,Cheap
0,KupiBilet.ru,2/9/22,KGD,5/23/22,R3,Cheap
0,KupiBilet.ru,2/8/22,KGD,8/29/22,R3,Cheap
0,KupiBilet.ru,2/8/22,KGD,9/12/22,R3,Cheap
0,MEGO.travel,2/4/22,PKV,4/21/22,A4,Cheap
0,OneTwoTrip,2/9/22,PKV,5/21/22,A4,Cheap
0,KupiBilet.ru,2/9/22,KRR,4/18/22,N4,Cheap
0,KupiBilet.ru,2/9/22,KRR,5/15/22,N4,Cheap
0,KupiBilet.ru,2/7/22,KRR,10/20/22,N4,Cheap
0,Rusline,2/9/22,URS,2/13/22,7R,Cheap
0,KupiBilet.ru,2/9/22,KGD,3/1/22,DP,Cheap
0,KupiBilet.ru,2/9/22,KZN,2/23/22,DP,Cheap
0,KupiBilet.ru,2/9/22,ULY,2/14/22,DP,Cheap
0,OneTwoTrip,2/9/22,ESL,5/17/22,A4,Cheap
0,SuperKassa.ru,2/9/22,KUF,2/14/22,N4,Cheap
0,SuperKassa.ru,2/9/22,KUF,3/14/22,N4,Cheap
0,Utair,2/9/22,LED,5/8/22,UT,Cheap
0,Biletix,2/9/22,BHK,2/23/22,S7,Cheap
0,Biletix,2/9/22,KSQ,2/21/22,S7,Cheap
0,S7 Airlines,2/9/22,NVI,2/13/22,S7,Cheap
0,Aviakassa,2/9/22,SKD,2/11/22,S7,Cheap
0,Tickets.ru,2/9/22,UGC,2/10/22,S7,Cheap
0,Smartavia,2/9/22,RTW,2/23/22,5N,Cheap
0,Aviakassa,2/9/22,KZN,3/29/22,DP,Cheap
0,OneTwoTrip,2/9/22,LED,10/18/22,DP,Cheap
0,SuperKassa.ru,2/5/22,AAQ,9/26/22,N4,Cheap
0,Smartavia,2/9/22,REN,3/10/22,5N,Cheap
0,Utair,2/9/22,MCX,3/28/22,UT,Cheap
0,Utair,2/8/22,MCX,4/9/22,UT,Cheap
0,Utair,2/7/22,TBW,3/3/22,UT,Cheap
0,Utair,2/9/22,IGT,2/14/22,UT,Cheap
0,OneTwoTrip,2/9/22,LED,4/12/22,R0,Cheap
0,SuperKassa.ru,2/8/22,ROV,4/6/22,N4,Cheap
0,SuperKassa.ru,2/8/22,ROV,10/20/22,N4,Cheap
0,Rusline,2/9/22,TBW,2/11/22,7R,Cheap
0,KupiBilet.ru,2/9/22,CSY,2/17/22,DP,Cheap
0,KupiBilet.ru,2/9/22,NAL,2/11/22,DP,Cheap
0,KupiBilet.ru,2/9/22,NBC,2/25/22,DP,Cheap
0,KupiBilet.ru,2/9/22,NBC,3/2/22,DP,Cheap
0,KupiBilet.ru,2/9/22,SGC,2/26/22,DP,Cheap
0,KupiBilet.ru,2/9/22,SVX,2/11/22,DP,Cheap
0,OneTwoTrip,2/8/22,UFA,3/28/22,DP,Cheap
0,OneTwoTrip,2/7/22,UFA,8/30/22,DP,Cheap
0,OneTwoTrip,2/9/22,UFA,10/14/22,DP,Cheap
0,Tinkoff,2/8/22,UFA,9/10/22,DP,Cheap
0,KupiBilet.ru,2/9/22,VOG,2/11/22,DP,Cheap
0,OneTwoTrip,2/9/22,PEE,2/15/22,DP,Cheap
0,SuperKassa.ru,2/9/22,OMS,2/13/22,N4,Cheap
0,Kiwi.com,2/9/22,AUH,2/25/22,5W,Cheap
0,Kiwi.com,2/9/22,AUH,7/1/22,5W,Cheap
0,Kiwi.com,2/9/22,LON,10/25/22,W9,Cheap
0,OneTwoTrip,2/9/22,TJM,2/16/22,DP,Cheap
0,SuperKassa.ru,2/9/22,KUF,4/30/22,5N,Cheap
0,Utair,2/9/22,AAQ,2/15/22,UT,Cheap
0,Utair,2/9/22,AAQ,3/27/22,UT,Cheap
0,KupiBilet.ru,2/9/22,PEE,3/10/22,DP,Cheap
0,MEGO.travel,2/9/22,OSW,2/16/22,N4,Cheap
0,MEGO.travel,2/6/22,OSW,4/20/22,N4,Cheap
0,MEGO.travel,2/6/22,OSW,5/16/22,N4,Cheap
0,KupiBilet.ru,2/9/22,KGD,6/6/22,R3,Cheap
0,MEGO.travel,2/9/22,MCX,5/2/22,R3,Cheap
0,KupiBilet.ru,2/7/22,ROV,7/30/22,R3,Cheap
0,KupiBilet.ru,2/7/22,ROV,8/20/22,R3,Cheap
0,KupiBilet.ru,2/8/22,MCX,8/15/22,R3,Cheap
0,KupiBilet.ru,2/6/22,MCX,9/18/22,R3,Cheap
0,KupiBilet.ru,2/6/22,MCX,10/16/22,R3,Cheap
0,KupiBilet.ru,2/8/22,ROV,5/27/22,R3,Cheap
0,KupiBilet.ru,2/9/22,ROV,6/8/22,R3,Cheap
0,KupiBilet.ru,2/8/22,OSW,3/29/22,N4,Cheap
0,KupiBilet.ru,2/9/22,OSW,9/18/22,N4,Cheap
0,KupiBilet.ru,2/8/22,OSW,10/8/22,N4,Cheap
0,OneTwoTrip,2/9/22,KGD,4/14/22,R3,Cheap
0,OneTwoTrip,2/9/22,CSY,3/7/22,DP,Cheap
0,Kissandfly,2/8/22,IAR,4/4/22,SU,Cheap
0,Mytrip.com,2/7/22,IAR,6/12/22,SU,Cheap
0,SuperKassa.ru,2/6/22,IAR,5/26/22,SU,Cheap
0,Tickets.ru,2/8/22,IAR,2/21/22,SU,Cheap
0,Tickets.ru,2/4/22,IAR,3/14/22,SU,Cheap
0,City.Travel,2/8/22,LPK,3/12/22,S7,Cheap
0,City.Travel,2/8/22,LPK,4/7/22,S7,Cheap
0,MEGO.travel,2/6/22,OSW,6/21/22,N4,Cheap
0,MEGO.travel,2/5/22,OSW,8/26/22,N4,Cheap
0,MEGO.travel,2/4/22,OSW,7/18/22,N4,Cheap
0,KupiBilet.ru,2/9/22,MRV,4/21/22,N4,Cheap
0,KupiBilet.ru,2/9/22,MRV,5/19/22,N4,Cheap
0,Utair,2/7/22,LED,9/6/22,UT,Cheap
0,Azimuth,2/8/22,PKV,6/6/22,A4,Cheap
0,Azimuth,2/7/22,PKV,7/27/22,A4,Cheap
0,OneTwoTrip,2/8/22,PKV,8/14/22,A4,Cheap
0,Red Wings,2/8/22,RTW,10/28/22,WZ,Cheap
0,Rusline,2/8/22,URS,3/10/22,7R,Cheap
0,City.Travel,2/8/22,LPK,5/25/22,S7,Cheap
0,City.Travel,2/7/22,LPK,6/26/22,S7,Cheap
0,Kissandfly,2/7/22,LPK,7/27/22,S7,Cheap
0,S7 Airlines,2/9/22,LPK,2/22/22,S7,Cheap
0,Tickets.ru,2/8/22,LPK,8/7/22,S7,Cheap
0,Biletix,2/9/22,TJM,3/14/22,N4,Cheap
0,Smartavia,2/9/22,ARH,2/11/22,5N,Cheap
0,OneTwoTrip,2/9/22,KRR,8/29/22,DP,Cheap
0,OneTwoTrip,2/8/22,KRR,9/1/22,DP,Cheap
0,Mytrip.com,2/9/22,PES,4/4/22,DP,Cheap
0,OneTwoTrip,2/9/22,PES,2/14/22,DP,Cheap
0,OneTwoTrip,2/8/22,PES,3/21/22,DP,Cheap
0,SuperSaver,2/6/22,PES,5/31/22,DP,Cheap
0,KupiBilet.ru,2/9/22,SVX,3/1/22,DP,Cheap
0,Biletix,2/8/22,LPK,12/16/22,S7,Cheap
0,Utair,2/7/22,OGZ,3/30/22,UT,Cheap
0,Biletix,2/9/22,VOZ,2/10/22,U6,Cheap
0,OneTwoTrip,2/9/22,VOZ,3/13/22,U6,Cheap
0,OneTwoTrip,2/7/22,MSQ,4/11/22,UT,Cheap
0,Kiwi.com,2/9/22,DEB,3/29/22,W6,Cheap
0,OneTwoTrip,2/7/22,MRV,8/28/22,DP,Cheap
0,OneTwoTrip,2/8/22,MRV,9/6/22,DP,Cheap
0,OneTwoTrip,2/7/22,MRV,10/10/22,DP,Cheap
0,Onetwotrip.kz,2/5/22,OGZ,12/8/22,S7,Cheap
0,KupiBilet.ru,2/8/22,REN,4/9/22,N4,Cheap
0,City.Travel,2/9/22,TJM,5/11/22,YC,Cheap
0,Rusline,2/6/22,TBW,4/15/22,7R,Cheap
0,Rusline,2/8/22,TBW,5/19/22,7R,Cheap
0,Rusline,2/6/22,TBW,9/9/22,7R,Cheap
0,Smartavia,2/9/22,MMK,3/10/22,5N,Cheap
0,OneTwoTrip,2/7/22,KZN,10/4/22,DP,Cheap
0,OneTwoTrip,2/9/22,VOG,3/29/22,DP,Cheap
0,City.Travel,2/8/22,OGZ,6/7/22,S7,Cheap
0,City.Travel,2/9/22,OGZ,8/18/22,S7,Cheap
0,City.Travel,2/9/22,OGZ,9/4/22,S7,Cheap
0,Aviakassa,2/9/22,KGD,7/28/22,R3,Cheap
0,SuperKassa.ru,2/8/22,MMK,6/3/22,Y7,Cheap
0,OneTwoTrip,2/6/22,UFA,4/19/22,UT,Cheap
0,SuperKassa.ru,2/9/22,MCX,6/27/22,N4,Cheap
0,Utair,2/8/22,OGZ,4/5/22,UT,Cheap
0,Biletix,2/9/22,OGZ,5/11/22,S7,Cheap
0,City.Travel,2/8/22,OGZ,10/7/22,S7,Cheap
0,City.Travel,2/5/22,OGZ,11/2/22,S7,Cheap
0,SuperKassa.ru,2/9/22,NAL,3/24/22,R3,Cheap
0,SuperKassa.ru,2/8/22,MCX,7/27/22,N4,Cheap
0,KupiBilet.ru,2/9/22,REN,2/21/22,N4,Cheap
0,Utair,2/9/22,MSQ,5/1/22,UT,Cheap
0,Tinkoff,2/7/22,AAQ,8/27/22,DP,Cheap
0,OneTwoTrip,2/3/22,IGT,8/29/22,DP,Cheap
0,SuperSaver,2/9/22,LED,6/3/22,DP,Cheap
0,OneTwoTrip,2/9/22,NBC,10/20/22,DP,Cheap
0,Tinkoff,2/2/22,NBC,9/24/22,DP,Cheap
0,OneTwoTrip,2/5/22,UFA,5/19/22,DP,Cheap
0,KupiBilet.ru,2/9/22,ULY,3/29/22,DP,Cheap
0,Svyaznoy Travel,2/9/22,LED,7/27/22,U6,Cheap
0,Azimuth,2/8/22,ESL,3/29/22,A4,Cheap
0,KupiBilet.ru,2/7/22,LED,8/22/22,U6,Cheap
0,Smartavia,2/9/22,RTW,3/3/22,5N,Cheap
0,Utair,2/7/22,IGT,3/18/22,UT,Cheap
0,KupiBilet.ru,2/9/22,TOX,2/17/22,DP,Cheap
0,Biletix,2/8/22,CEK,9/21/22,N4,Cheap
0,Rusline,2/6/22,URS,4/3/22,7R,Cheap
0,Utair,2/7/22,SGC,4/12/22,UT,Cheap
0,Utair,2/7/22,TJM,4/11/22,UT,Cheap
0,KupiBilet.ru,2/9/22,MRV,6/7/22,R3,Cheap
0,KupiBilet.ru,2/8/22,MRV,7/12/22,R3,Cheap
0,KupiBilet.ru,2/9/22,AER,4/4/22,N4,Cheap
0,OneTwoTrip,2/8/22,SGC,5/3/22,DP,Cheap
0,OneTwoTrip,2/9/22,SGC,6/22/22,DP,Cheap
0,OneTwoTrip,2/4/22,TJM,9/9/22,UT,Cheap
0,OneTwoTrip,2/6/22,TJM,10/1/22,UT,Cheap
0,MEGO.travel,2/8/22,LED,12/2/22,S7,Cheap
0,OneTwoTrip,2/9/22,AER,10/3/22,DP,Cheap
0,KupiBilet.ru,2/9/22,ASF,2/14/22,DP,Cheap
0,OneTwoTrip,2/9/22,ASF,3/2/22,DP,Cheap
0,OneTwoTrip,2/8/22,ASF,10/23/22,DP,Cheap
0,OneTwoTrip,2/9/22,PEE,10/23/22,DP,Cheap
0,OneTwoTrip,2/9/22,TJM,6/14/22,DP,Cheap
0,City.Travel,2/2/22,MMK,10/3/22,5N,Cheap
0,City.Travel,2/9/22,MMK,7/8/22,5N,Cheap
0,City.Travel,2/3/22,MMK,9/19/22,5N,Cheap
0,City.Travel,2/9/22,MMK,4/11/22,5N,Cheap
0,Biletix,2/9/22,IKU,4/1/22,S7,Cheap
0,MEGO.travel,2/9/22,IKU,2/19/22,S7,Cheap
0,MEGO.travel,2/9/22,IKU,5/6/22,S7,Cheap
0,Utair,2/9/22,IGT,4/14/22,UT,Cheap
0,Utair,2/8/22,IGT,10/10/22,UT,Cheap
0,Utair,2/9/22,SGC,3/2/22,UT,Cheap
0,Smartavia,2/9/22,MMK,2/28/22,5N,Cheap
0,Smartavia,2/8/22,MMK,5/13/22,5N,Cheap
0,OneTwoTrip,2/8/22,IGT,5/20/22,DP,Cheap
0,SuperKassa.ru,2/9/22,NCU,2/25/22,R3,Cheap
0,KupiBilet.ru,2/8/22,KZN,4/4/22,DP,Cheap
0,OneTwoTrip,2/8/22,KZN,5/21/22,DP,Cheap
0,OneTwoTrip,2/8/22,KZN,9/2/22,DP,Cheap
0,Tickets.ru,2/8/22,CEK,8/24/22,N4,Cheap
0,KupiBilet.ru,2/9/22,KSQ,3/12/22,IO,Cheap
0,Rusline,2/7/22,TBW,6/8/22,7R,Cheap
0,Rusline,2/8/22,TBW,7/20/22,7R,Cheap
0,OneTwoTrip,2/8/22,NBC,5/12/22,DP,Cheap
0,OneTwoTrip,2/9/22,NBC,8/31/22,DP,Cheap
0,KupiBilet.ru,2/9/22,OMS,3/26/22,N4,Cheap
0,MEGO.travel,2/9/22,GOJ,3/7/22,U6,Cheap
0,OneTwoTrip,2/9/22,GOJ,2/14/22,U6,Cheap
0,City.Travel,2/3/22,ARH,4/18/22,5N,Cheap
0,City.Travel,2/8/22,ARH,3/31/22,5N,Cheap
0,Smartavia,2/8/22,ARH,10/7/22,5N,Cheap
0,OZON,2/7/22,UFA,6/5/22,U6,Cheap
0,OneTwoTrip,2/7/22,NAL,9/24/22,DP,Cheap
0,OneTwoTrip,2/7/22,NAL,10/6/22,DP,Cheap
0,OneTwoTrip,2/6/22,PES,6/5/22,DP,Cheap
0,OneTwoTrip,2/6/22,PES,9/15/22,DP,Cheap
0,OneTwoTrip,2/5/22,PES,10/28/22,DP,Cheap
0,Biletix,2/9/22,TAS,2/17/22,S7,Cheap
0,MEGO.travel,2/7/22,SCW,3/25/22,UT,Cheap
0,Utair,2/9/22,SCW,2/10/22,UT,Cheap
0,Utair,2/7/22,UFA,7/10/22,UT,Cheap
0,Kiwi.com,2/9/22,DEB,4/5/22,W6,Cheap
0,Nebo.Travel,2/9/22,BOJ,9/12/22,FB,Cheap
0,City.Travel,2/2/22,UFA,12/14/22,S7,Cheap
0,City.Travel,2/4/22,MMK,12/4/22,S7,Cheap
0,Red Wings,2/9/22,NMA,2/21/22,WZ,Cheap
0,Red Wings,2/9/22,NMA,3/7/22,WZ,Cheap
0,Tinkoff,2/9/22,AAQ,7/26/22,DP,Cheap
0,KupiBilet.ru,2/7/22,CEK,4/20/22,DP,Cheap
0,KupiBilet.ru,2/8/22,RTW,4/9/22,DP,Cheap
0,OneTwoTrip,2/8/22,RTW,5/12/22,DP,Cheap
0,OneTwoTrip,2/8/22,RTW,6/21/22,DP,Cheap
0,OneTwoTrip,2/4/22,ULY,8/22/22,DP,Cheap
0,OneTwoTrip,2/9/22,ULY,9/8/22,DP,Cheap
0,OneTwoTrip,2/5/22,ULY,10/26/22,DP,Cheap
0,Kissandfly,2/4/22,UFA,11/4/22,S7,Cheap
0,Tinkoff,2/9/22,MMK,11/24/22,S7,Cheap
0,Utair,2/7/22,MSQ,6/2/22,UT,Cheap
0,Utair,2/7/22,MSQ,8/21/22,UT,Cheap
0,Utair,2/3/22,MSQ,9/23/22,UT,Cheap
0,OneTwoTrip,2/7/22,MSQ,7/10/22,UT,Cheap
0,City.Travel,2/9/22,VOG,4/4/22,S7,Cheap
0,City.Travel,2/8/22,VOG,5/22/22,S7,Cheap
0,OneTwoTrip,2/7/22,TJM,7/27/22,DP,Cheap
0,OneTwoTrip,2/7/22,TJM,8/8/22,DP,Cheap
0,OZON,2/7/22,MCX,11/23/22,S7,Cheap
0,OZON,2/7/22,MCX,12/9/22,S7,Cheap
0,OneTwoTrip,2/7/22,STW,4/21/22,UT,Cheap
0,OneTwoTrip,2/7/22,SGC,9/25/22,DP,Cheap
0,OneTwoTrip,2/8/22,SGC,10/3/22,DP,Cheap
0,SuperSaver,2/9/22,AER,5/3/22,DP,Cheap
0,SuperSaver,2/9/22,ASF,5/25/22,DP,Cheap
0,SuperSaver,2/9/22,ASF,6/1/22,DP,Cheap
0,KupiBilet.ru,2/9/22,BAX,2/11/22,DP,Cheap
0,KupiBilet.ru,2/8/22,CSY,4/2/22,DP,Cheap
0,OneTwoTrip,2/8/22,CSY,5/10/22,DP,Cheap
0,OneTwoTrip,2/9/22,CSY,6/2/22,DP,Cheap
0,OneTwoTrip,2/7/22,CSY,8/2/22,DP,Cheap
0,OneTwoTrip,2/7/22,CSY,9/6/22,DP,Cheap
0,Tinkoff,2/7/22,CSY,7/27/22,DP,Cheap
0,KupiBilet.ru,2/9/22,TOF,2/11/22,DP,Cheap
0,OneTwoTrip,2/9/22,TOX,3/3/22,DP,Cheap
0,OneTwoTrip,2/8/22,ROV,9/18/22,A4,Cheap
0,Utair,2/7/22,SCW,4/5/22,UT,Cheap
0,KupiBilet.ru,2/9/22,FEG,2/23/22,IO,Cheap
0,Azimuth,2/9/22,KRR,6/11/22,A4,Cheap
0,Azimuth,2/8/22,KRR,7/12/22,A4,Cheap
0,Rusline,2/3/22,URS,5/7/22,7R,Cheap
0,OneTwoTrip,2/9/22,IJK,3/9/22,I8,Cheap
0,OneTwoTrip,2/7/22,AER,8/24/22,DP,Cheap
0,OneTwoTrip,2/8/22,AER,9/16/22,DP,Cheap
0,KupiBilet.ru,2/9/22,KRO,2/24/22,DP,Cheap
0,KupiBilet.ru,2/9/22,KRO,3/11/22,DP,Cheap
0,OneTwoTrip,2/8/22,KRO,6/21/22,DP,Cheap
0,OneTwoTrip,2/7/22,KRO,8/1/22,DP,Cheap
0,City.Travel,2/8/22,KRR,11/11/22,S7,Cheap
0,OneTwoTrip,2/9/22,LWN,2/16/22,N4,Cheap
0,Mytrip.com,2/9/22,CEK,6/1/22,DP,Cheap
0,SuperSaver,2/9/22,CEK,5/29/22,DP,Cheap
0,SuperSaver,2/9/22,PEE,4/12/22,DP,Cheap
0,SuperSaver,2/9/22,PEE,5/25/22,DP,Cheap
0,Aeroport.ru,2/6/22,OGZ,7/14/22,UT,Cheap
0,OneTwoTrip,2/8/22,KRR,12/18/22,S7,Cheap
0,SuperSaver,2/4/22,VOG,6/2/22,DP,Cheap
0,Biletix,2/9/22,CEK,3/15/22,N4,Cheap
0,SuperSaver,2/9/22,LWN,3/10/22,DP,Cheap
0,Utair,2/9/22,STW,5/3/22,UT,Cheap
0,SuperSaver,2/9/22,STW,3/19/22,DP,Cheap
0,OneTwoTrip,2/7/22,ASF,9/26/22,DP,Cheap
